t,P_LA(Pa),P_LV(Pa),P_AO(Pa),s_mitral,s_aortic,Q_mitral(m3/s),Q_aortic(m3/s),mode
0.17800000000000013,187.9005223255332,0.0,9788.569462307394,0.783421679935366,7.564168493889381e-33,9.813689524066796e-07,0.0,la
0.17900000000000013,190.07221066319448,0.0,9783.891535321596,0.7845617964026426,7.83599234757932e-33,9.941559669609158e-07,0.0,la
0.18000000000000013,192.2712407286554,0.0,9779.216007272713,0.7857730975932711,8.117437766342425e-33,1.0072104560363804e-06,0.0,la
0.18100000000000013,194.4974921829419,0.0,9774.542876930522,0.7870522877600622,8.408840056737144e-33,1.0205313079078615e-06,0.0,la
0.18200000000000013,196.75083671365235,0.0,9769.87214306543,0.7883961826181834,8.71054602451608e-33,1.0341173906131802e-06,0.0,la
0.18300000000000013,199.03113811474608,0.0,9765.203804448473,0.7898017035790306,9.022914362508832e-33,1.0479675463219985e-06,0.0,la
0.18400000000000014,201.33825237100922,0.0,9760.53785985132,0.7912658723459589,9.346316051366507e-33,1.0620805859930495e-06,0.0,la
0.18500000000000014,203.67202774700235,0.0,9755.874308046268,0.7927858058543991,9.681134773586935e-33,1.0764552843160451e-06,0.0,la
0.18600000000000014,206.03230488031045,0.0,9751.213147806244,0.7943587115395516,1.0027767341253064e-32,1.0910903749349832e-06,0.0,la
0.18700000000000014,208.41891687890956,0.0,9746.554377904804,0.7959818829154859,1.0386624137930586e-32,1.1059845459498704e-06,0.0,la
0.18800000000000014,210.83168942248147,0.0,9741.897997116135,0.797652695450069,1.0758129575185428e-32,1.1211364356942277e-06,0.0,la
0.18900000000000014,213.27044086750675,0.0,9737.24400421505,0.7993686027207159,1.1142722564196174e-32,1.1365446287859328e-06,0.0,la
0.19000000000000014,215.7349823559679,0.0,9732.59239797699,0.8011271328364903,1.1540857002951858e-32,1.152207652449116e-06,0.0,la
0.19100000000000014,218.22511792750956,0.0,9727.943177178027,0.8029258851125983,1.1953002279540955e-32,1.1681239731049784e-06,0.0,la
0.19200000000000014,220.74064463488983,0.0,9723.29634059486,0.8047625269838034,1.237964379205383e-32,1.1842919932293845e-06,0.0,la
0.19300000000000014,223.28135266257777,0.0,9718.651887004811,0.8066347911437556,1.282128348563725e-32,1.2007100484751578e-06,0.0,la
0.19400000000000014,225.84702544833763,0.0,9714.009815185835,0.8085404728976762,1.3278440407256946e-32,1.2173764050568828e-06,0.0,la
0.19500000000000015,228.4374398076571,0.0,9709.37012391651,0.8104774277162621,1.3751651278741665e-32,1.2342892573959893e-06,0.0,la
0.19600000000000015,231.05236606087215,0.0,9704.732811976039,0.8124435689790911,1.4241471088700633e-32,1.2514467260237227e-06,0.0,la
0.19700000000000015,233.6915681628394,0.0,9700.097878144255,0.8144368658961999,1.4748473703925053e-32,1.268846855739407e-06,0.0,la
0.19800000000000015,236.35480383502366,0.0,9695.465321201616,0.8164553415968968,1.5273252500903466e-32,1.2864876140212786e-06,0.0,la
0.19900000000000015,239.0418246998493,0.0,9690.835139929206,0.8184970713752409,1.5816421018101144e-32,1.3043668896868025e-06,0.0,la
0.20000000000000015,241.75237641718775,0.0,9686.207333108729,0.8205601810819836,1.6378613629674177e-32,1.3224824917992497e-06,0.0,la
0.20100000000000015,244.48619882283552,0.0,9681.581899522518,0.8226428456531245,1.6960486241309967e-32,1.3408321488168867e-06,0.0,la
0.20200000000000015,247.24302606885436,0.0,9676.958837953533,0.8247432877655791,1.7562717008908038e-32,1.3594135079809184e-06,0.0,la
0.20300000000000015,250.0225867656395,0.0,9672.338147185352,0.8268597766107998,1.818600708083755e-32,1.3782241349379398e-06,0.0,la
0.20400000000000015,252.82460412557882,0.0,9667.71982600218,0.8289906267775242,1.883108136453128e-32,1.3972615135922867e-06,0.0,la
0.20500000000000015,255.6487961081839,0.0,9663.103873188846,0.8311341972351607,1.9498689318199845e-32,1.4165230461834045e-06,0.0,la
0.20600000000000016,258.49487556655276,0.0,9658.4902875308,0.8332888904096423,2.0189605768474418e-32,1.4360060535828753e-06,0.0,la
